primary_industry_id,name,url
7,Agricultural Inspectors,http://careerwise.minnstate.edu/careers/careerDetail?oc=452011
7,Air Crew Members,http://careerwise.minnstate.edu/careers/careerDetail?oc=553011
7,Aircraft Launch and Recovery Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=553012
7,Appraisers and Assessors of Real Estate,http://careerwise.minnstate.edu/careers/careerDetail?oc=132021
7,Armored Assault Vehicle Crew Members,http://careerwise.minnstate.edu/careers/careerDetail?oc=553013
7,Artillery and Missile Crew Members,http://careerwise.minnstate.edu/careers/careerDetail?oc=553014
7,Command and Control Center Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=553015
7,Compliance Officers,http://careerwise.minnstate.edu/careers/careerDetail?oc=131041
7,Construction and Building Inspectors,http://careerwise.minnstate.edu/careers/careerDetail?oc=474011
7,"Court, Municipal, and License Clerks",http://careerwise.minnstate.edu/careers/careerDetail?oc=434031
7,"Eligibility Interviewers, Government Programs",http://careerwise.minnstate.edu/careers/careerDetail?oc=434061
7,Emergency Management Directors,http://careerwise.minnstate.edu/careers/careerDetail?oc=119161
7,Financial Examiners,http://careerwise.minnstate.edu/careers/careerDetail?oc=132061
7,Infantry,http://careerwise.minnstate.edu/careers/careerDetail?oc=553016
7,Legislators,http://careerwise.minnstate.edu/careers/careerDetail?oc=111031
7,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=553019
7,"Military Officer Special and Tactical Operations Leaders, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=551019
7,Occupational Health and Safety Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=299011
7,Postmasters and Mail Superintendents,http://careerwise.minnstate.edu/careers/careerDetail?oc=119131
7,Radar and Sonar Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=553017
7,Statistical Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=439111
7,"Tax Examiners and Collectors, and Revenue Agents",http://careerwise.minnstate.edu/careers/careerDetail?oc=132081
7,Transportation Inspectors,http://careerwise.minnstate.edu/careers/careerDetail?oc=536051
7,Transportation Security Screeners,http://careerwise.minnstate.edu/careers/careerDetail?oc=339093
7,Urban and Regional Planners,http://careerwise.minnstate.edu/careers/careerDetail?oc=193051
8,Anesthesiologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291061
8,Athletic Trainers,http://careerwise.minnstate.edu/careers/careerDetail?oc=299091
8,Audiologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291181
8,Biomedical Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172031
8,Cardiovascular Technologists and Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292031
8,Chiropractors,http://careerwise.minnstate.edu/careers/careerDetail?oc=291011
8,Dental Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=319091
8,Dental Hygienists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292021
8,"Dentists, General",http://careerwise.minnstate.edu/careers/careerDetail?oc=291021
8,Diagnostic Medical Sonographers,http://careerwise.minnstate.edu/careers/careerDetail?oc=292032
8,Dietetic Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292051
8,Dietitians and Nutritionists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291031
8,Epidemiologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=191041
8,Exercise Physiologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291128
8,Family and General Practitioners,http://careerwise.minnstate.edu/careers/careerDetail?oc=291062
8,Genetic Counselors,http://careerwise.minnstate.edu/careers/careerDetail?oc=299092
8,"Health Diagnosing and Treating Practitioners, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=291199
8,"Health Technologists and Technicians, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=292099
8,"Healthcare Practitioners and Technical Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=299099
8,"Healthcare Support Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=319099
8,Hearing Aid Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292092
8,Home Health Aides,http://careerwise.minnstate.edu/careers/careerDetail?oc=311011
8,"Internists, General",http://careerwise.minnstate.edu/careers/careerDetail?oc=291063
8,Licensed Practical and Licensed Vocational Nurses,http://careerwise.minnstate.edu/careers/careerDetail?oc=292061
8,Magnetic Resonance Imaging Technologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292035
8,Medical and Clinical Laboratory Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292012
8,Medical and Clinical Laboratory Technologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292011
8,Medical and Health Services Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=119111
8,Medical Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=319092
8,Medical Equipment Preparers,http://careerwise.minnstate.edu/careers/careerDetail?oc=319093
8,Medical Records and Health Information Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292071
8,"Medical Scientists, Except Epidemiologists",http://careerwise.minnstate.edu/careers/careerDetail?oc=191042
8,Medical Secretaries,http://careerwise.minnstate.edu/careers/careerDetail?oc=436013
8,Medical Transcriptionists,http://careerwise.minnstate.edu/careers/careerDetail?oc=319094
8,Nuclear Medicine Technologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292033
8,Nurse Anesthetists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291151
8,Nurse Midwives,http://careerwise.minnstate.edu/careers/careerDetail?oc=291161
8,Nurse Practitioners,http://careerwise.minnstate.edu/careers/careerDetail?oc=291171
8,Nursing Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=311014
8,Obstetricians and Gynecologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291064
8,Occupational Therapists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291122
8,Occupational Therapy Aides,http://careerwise.minnstate.edu/careers/careerDetail?oc=312012
8,Occupational Therapy Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=312011
8,Ophthalmic Medical Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292057
8,"Opticians, Dispensing",http://careerwise.minnstate.edu/careers/careerDetail?oc=292081
8,Optometrists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291041
8,Oral and Maxillofacial Surgeons,http://careerwise.minnstate.edu/careers/careerDetail?oc=291022
8,Orderlies,http://careerwise.minnstate.edu/careers/careerDetail?oc=311015
8,Orthodontists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291023
8,Orthotists and Prosthetists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292091
8,"Pediatricians, General",http://careerwise.minnstate.edu/careers/careerDetail?oc=291065
8,Pharmacists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291051
8,Pharmacy Aides,http://careerwise.minnstate.edu/careers/careerDetail?oc=319095
8,Pharmacy Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292052
8,Phlebotomists,http://careerwise.minnstate.edu/careers/careerDetail?oc=319097
8,Physical Therapist Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=312021
8,Physical Therapists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291123
8,Physician Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=291071
8,"Physicians, (Doctors)",http://careerwise.minnstate.edu/careers/careerDetail?oc=291069
8,Podiatrists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291081
8,Prosthodontists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291024
8,Psychiatric Aides,http://careerwise.minnstate.edu/careers/careerDetail?oc=311013
8,Psychiatric Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292053
8,Psychiatrists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291066
8,Radiation Therapists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291124
8,Radiologic Technologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292034
8,Recreational Therapists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291125
8,Registered Nurses,http://careerwise.minnstate.edu/careers/careerDetail?oc=291141
8,Respiratory Therapists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291126
8,Respiratory Therapy Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292054
8,Speech-Language Pathologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=291127
8,Surgeons,http://careerwise.minnstate.edu/careers/careerDetail?oc=291067
8,Surgical Technologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=292055
8,"Therapists, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=291129
8,Veterinarians,http://careerwise.minnstate.edu/careers/careerDetail?oc=291131
8,Veterinary Assistants and Laboratory Animal Caretakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=319096
8,Veterinary Technologists and Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=292056
9,Amusement and Recreation Attendants,http://careerwise.minnstate.edu/careers/careerDetail?oc=393091
9,Animal Trainers,http://careerwise.minnstate.edu/careers/careerDetail?oc=392011
9,Athletes and Sports Competitors,http://careerwise.minnstate.edu/careers/careerDetail?oc=272021
9,Baggage Porters and Bellhops,http://careerwise.minnstate.edu/careers/careerDetail?oc=396011
9,Bakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=513011
9,Bartenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=353011
9,"Building Cleaning Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=372019
9,Chefs and Head Cooks,http://careerwise.minnstate.edu/careers/careerDetail?oc=351011
9,"Combined Food Preparation and Serving Workers, Including Fast Food",http://careerwise.minnstate.edu/careers/careerDetail?oc=353021
9,Concierges,http://careerwise.minnstate.edu/careers/careerDetail?oc=396012
9,Cooks,http://careerwise.minnstate.edu/careers/careerDetail?oc=352014
9,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",http://careerwise.minnstate.edu/careers/careerDetail?oc=353022
9,Dining Room and Cafeteria Attendants and Bartender Helpers,http://careerwise.minnstate.edu/careers/careerDetail?oc=359011
9,Dishwashers,http://careerwise.minnstate.edu/careers/careerDetail?oc=359021
9,"Entertainment Attendants and Related Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=393099
9,First-Line Supervisors of Food Preparation and Serving Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=351012
9,First-Line Supervisors of Housekeeping and Janitorial Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=371011
9,Food Preparation Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=352021
9,"Food Servers, Nonrestaurant",http://careerwise.minnstate.edu/careers/careerDetail?oc=353041
9,Food Service Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=119051
9,Gaming and Sports Book Writers and Runners,http://careerwise.minnstate.edu/careers/careerDetail?oc=393012
9,Gaming Cage Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=433041
9,Gaming Change Persons and Booth Cashiers,http://careerwise.minnstate.edu/careers/careerDetail?oc=412012
9,Gaming Dealers,http://careerwise.minnstate.edu/careers/careerDetail?oc=393011
9,Gaming Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=119071
9,"Gaming Service Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=393019
9,Gaming Supervisors,http://careerwise.minnstate.edu/careers/careerDetail?oc=391011
9,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",http://careerwise.minnstate.edu/careers/careerDetail?oc=359031
9,"Hotel, Motel, and Resort Desk Clerks",http://careerwise.minnstate.edu/careers/careerDetail?oc=434081
9,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",http://careerwise.minnstate.edu/careers/careerDetail?oc=372011
9,Lodging Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=119081
9,Maids and Housekeeping Cleaners,http://careerwise.minnstate.edu/careers/careerDetail?oc=372012
9,Motion Picture Projectionists,http://careerwise.minnstate.edu/careers/careerDetail?oc=393021
9,Recreation Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=399032
9,Reservation and Transportation Ticket Agents and Travel Clerks,http://careerwise.minnstate.edu/careers/careerDetail?oc=434181
9,Slot Supervisors,http://careerwise.minnstate.edu/careers/careerDetail?oc=391012
9,Tour Guides and Escorts,http://careerwise.minnstate.edu/careers/careerDetail?oc=397011
9,Travel Agents,http://careerwise.minnstate.edu/careers/careerDetail?oc=413041
9,Travel Guides,http://careerwise.minnstate.edu/careers/careerDetail?oc=397012
9,"Umpires, Referees, and Other Sports Officials",http://careerwise.minnstate.edu/careers/careerDetail?oc=272023
9,"Ushers, Lobby Attendants, and Ticket Takers",http://careerwise.minnstate.edu/careers/careerDetail?oc=393031
9,Waiters and Waitresses,http://careerwise.minnstate.edu/careers/careerDetail?oc=353031
10,Barbers,http://careerwise.minnstate.edu/careers/careerDetail?oc=395011
10,"Child, Family, and School Social Workers",http://careerwise.minnstate.edu/careers/careerDetail?oc=211021
10,Childcare Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=399011
10,Clergy,http://careerwise.minnstate.edu/careers/careerDetail?oc=212011
10,"Clinical, Counseling, and School Psychologists",http://careerwise.minnstate.edu/careers/careerDetail?oc=193031
10,"Community and Social Service Specialists, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=211099
10,Community Health Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=211094
10,"Counselors, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=211019
10,Credit Counselors,http://careerwise.minnstate.edu/careers/careerDetail?oc=132071
10,"Directors, Religious Activities and Education",http://careerwise.minnstate.edu/careers/careerDetail?oc=212021
10,Embalmers,http://careerwise.minnstate.edu/careers/careerDetail?oc=394011
10,First-Line Supervisors of Personal Service Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=391021
10,Fitness Trainers and Aerobics Instructors,http://careerwise.minnstate.edu/careers/careerDetail?oc=399031
10,Funeral Service Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=119061
10,"Hairdressers, Hairstylists, and Cosmetologists",http://careerwise.minnstate.edu/careers/careerDetail?oc=395012
10,Health Educators,http://careerwise.minnstate.edu/careers/careerDetail?oc=211091
10,Healthcare Social Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=211022
10,Industrial-Organizational Psychologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=193032
10,Laundry and Dry-Cleaning Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=516011
10,"Locker Room, Coatroom, and Dressing Room Attendants",http://careerwise.minnstate.edu/careers/careerDetail?oc=393093
10,Manicurists and Pedicurists,http://careerwise.minnstate.edu/careers/careerDetail?oc=395092
10,Marriage and Family Therapists,http://careerwise.minnstate.edu/careers/careerDetail?oc=211013
10,Massage Therapists,http://careerwise.minnstate.edu/careers/careerDetail?oc=319011
10,Mental Health and Substance Abuse Social Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=211023
10,Mental Health Counselors,http://careerwise.minnstate.edu/careers/careerDetail?oc=211014
10,"Morticians, Undertakers, and Funeral Directors",http://careerwise.minnstate.edu/careers/careerDetail?oc=394031
10,Personal Care Aides,http://careerwise.minnstate.edu/careers/careerDetail?oc=399021
10,"Personal Care and Service Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=399099
10,"Pressers, Textile, Garment, and Related Materials",http://careerwise.minnstate.edu/careers/careerDetail?oc=516021
10,"Psychologists, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=193039
10,Rehabilitation Counselors,http://careerwise.minnstate.edu/careers/careerDetail?oc=211015
10,"Religious Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=212099
10,Residential Advisors,http://careerwise.minnstate.edu/careers/careerDetail?oc=399041
10,Shampooers,http://careerwise.minnstate.edu/careers/careerDetail?oc=395093
10,Skincare Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=395094
10,Social and Community Service Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=119151
10,Social and Human Service Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=211093
10,"Social Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=211029
10,Substance Abuse and Behavioral Disorder Counselors,http://careerwise.minnstate.edu/careers/careerDetail?oc=211011
10,"Tailors, Dressmakers, and Custom Sewers",http://careerwise.minnstate.edu/careers/careerDetail?oc=516052
11,Computer Network Architects,http://careerwise.minnstate.edu/careers/careerDetail?oc=151143
11,Computer Network Support Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=151152
11,"Computer Occupations, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=151199
11,Computer Programmers,http://careerwise.minnstate.edu/careers/careerDetail?oc=151131
11,Computer Systems Analysts,http://careerwise.minnstate.edu/careers/careerDetail?oc=151121
11,Computer User Support Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=151151
11,Database Administrators,http://careerwise.minnstate.edu/careers/careerDetail?oc=151141
11,Information Security Analysts,http://careerwise.minnstate.edu/careers/careerDetail?oc=151122
11,Network and Computer Systems Administrators,http://careerwise.minnstate.edu/careers/careerDetail?oc=151142
11,"Software Developers, Applications",http://careerwise.minnstate.edu/careers/careerDetail?oc=151132
11,"Software Developers, Systems Software",http://careerwise.minnstate.edu/careers/careerDetail?oc=151133
11,Web Developers,http://careerwise.minnstate.edu/careers/careerDetail?oc=151134
12,"Administrative Law Judges, Adjudicators, and Hearing Officers",http://careerwise.minnstate.edu/careers/careerDetail?oc=231021
12,Animal Control Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=339011
12,"Arbitrators, Mediators, and Conciliators",http://careerwise.minnstate.edu/careers/careerDetail?oc=231022
12,Bailiffs,http://careerwise.minnstate.edu/careers/careerDetail?oc=333011
12,Correctional Officers and Jailers,http://careerwise.minnstate.edu/careers/careerDetail?oc=333012
12,Court Reporters,http://careerwise.minnstate.edu/careers/careerDetail?oc=232091
12,Crossing Guards,http://careerwise.minnstate.edu/careers/careerDetail?oc=339091
12,Detectives and Criminal Investigators,http://careerwise.minnstate.edu/careers/careerDetail?oc=333021
12,Emergency Medical Technicians and Paramedics,http://careerwise.minnstate.edu/careers/careerDetail?oc=292041
12,Fire Inspectors and Investigators,http://careerwise.minnstate.edu/careers/careerDetail?oc=332021
12,Firefighters,http://careerwise.minnstate.edu/careers/careerDetail?oc=332011
12,Fish and Game Wardens,http://careerwise.minnstate.edu/careers/careerDetail?oc=333031
12,Forensic Science Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=194092
12,Forest Fire Inspectors and Prevention Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=332022
12,Gaming Surveillance Officers and Gaming Investigators,http://careerwise.minnstate.edu/careers/careerDetail?oc=339031
12,"Judges, Magistrate Judges, and Magistrates",http://careerwise.minnstate.edu/careers/careerDetail?oc=231023
12,Judicial Law Clerks,http://careerwise.minnstate.edu/careers/careerDetail?oc=231012
12,Lawyers,http://careerwise.minnstate.edu/careers/careerDetail?oc=231011
12,Legal Secretaries,http://careerwise.minnstate.edu/careers/careerDetail?oc=436012
12,"Legal Support Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=232099
12,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",http://careerwise.minnstate.edu/careers/careerDetail?oc=339092
12,Paralegals and Legal Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=232011
12,Parking Enforcement Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=333041
12,Police and Sheriff's Patrol Officers,http://careerwise.minnstate.edu/careers/careerDetail?oc=333051
12,"Police, Fire, and Ambulance Dispatchers",http://careerwise.minnstate.edu/careers/careerDetail?oc=435031
12,Private Detectives and Investigators,http://careerwise.minnstate.edu/careers/careerDetail?oc=339021
12,Probation Officers and Correctional Treatment Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=211092
12,"Protective Service Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=339099
12,Security Guards,http://careerwise.minnstate.edu/careers/careerDetail?oc=339032
12,"Title Examiners, Abstractors, and Searchers",http://careerwise.minnstate.edu/careers/careerDetail?oc=232093
12,Transit and Railroad Police,http://careerwise.minnstate.edu/careers/careerDetail?oc=333052
13,Adhesive Bonding Machine Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=519191
13,Aerospace Engineering and Operations Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173021
13,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",http://careerwise.minnstate.edu/careers/careerDetail?oc=512011
13,"Assemblers and Fabricators, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=512099
13,Butchers and Meat Cutters,http://careerwise.minnstate.edu/careers/careerDetail?oc=513021
13,Cabinetmakers and Bench Carpenters,http://careerwise.minnstate.edu/careers/careerDetail?oc=517011
13,Camera and Photographic Equipment Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499061
13,Chemical Equipment Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=519011
13,Chemical Plant and System Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=518091
13,Chemical Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=194031
13,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519192
13,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519121
13,"Coil Winders, Tapers, and Finishers",http://careerwise.minnstate.edu/careers/careerDetail?oc=512021
13,"Coin, Vending, and Amusement Machine Servicers and Repairers",http://careerwise.minnstate.edu/careers/careerDetail?oc=499091
13,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514012
13,"Computer-Controlled Machine Tool Operators, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514011
13,"Computer, Automated Teller, and Office Machine Repairers",http://careerwise.minnstate.edu/careers/careerDetail?oc=492011
13,Cooling and Freezing Equipment Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=519193
13,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519021
13,"Cutters and Trimmers, Hand",http://careerwise.minnstate.edu/careers/careerDetail?oc=519031
13,"Cutting and Slicing Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519032
13,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514031
13,Dental Laboratory Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=519081
13,"Drafters, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=173019
13,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514032
13,"Electric Motor, Power Tool, and Related Repairers",http://careerwise.minnstate.edu/careers/careerDetail?oc=492092
13,Electrical and Electronic Engineering Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173023
13,Electrical and Electronic Equipment Assemblers,http://careerwise.minnstate.edu/careers/careerDetail?oc=512022
13,Electrical and Electronics Drafters,http://careerwise.minnstate.edu/careers/careerDetail?oc=173012
13,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",http://careerwise.minnstate.edu/careers/careerDetail?oc=492094
13,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",http://careerwise.minnstate.edu/careers/careerDetail?oc=492095
13,Electro-Mechanical Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173024
13,Electromechanical Equipment Assemblers,http://careerwise.minnstate.edu/careers/careerDetail?oc=512023
13,Electronic Home Entertainment Equipment Installers and Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=492097
13,Engine and Other Machine Assemblers,http://careerwise.minnstate.edu/careers/careerDetail?oc=512031
13,"Engineering Technicians, Except Drafters, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=173029
13,Etchers and Engravers,http://careerwise.minnstate.edu/careers/careerDetail?oc=519194
13,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514021
13,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",http://careerwise.minnstate.edu/careers/careerDetail?oc=516091
13,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519041
13,Fabric and Apparel Patternmakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=516092
13,"Fabric Menders, Except Garment",http://careerwise.minnstate.edu/careers/careerDetail?oc=499093
13,Fiberglass Laminators and Fabricators,http://careerwise.minnstate.edu/careers/careerDetail?oc=512091
13,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=513091
13,Food Batchmakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=513092
13,Food Cooking Machine Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=513093
13,"Food Processing Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=513099
13,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514022
13,Foundry Mold and Coremakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=514071
13,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519051
13,Furniture Finishers,http://careerwise.minnstate.edu/careers/careerDetail?oc=517021
13,Gas Plant Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=518092
13,"Grinding and Polishing Workers, Hand",http://careerwise.minnstate.edu/careers/careerDetail?oc=519022
13,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514033
13,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514191
13,Helpers--Production Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=519198
13,Home Appliance Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499031
13,Industrial Engineering Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173026
13,Industrial Machinery Mechanics,http://careerwise.minnstate.edu/careers/careerDetail?oc=499041
13,"Inspectors, Testers, Sorters, Samplers, and Weighers",http://careerwise.minnstate.edu/careers/careerDetail?oc=519061
13,"Installation, Maintenance, and Repair Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=499099
13,Jewelers and Precious Stone and Metal Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=519071
13,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514034
13,"Layout Workers, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514192
13,Locksmiths and Safe Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499094
13,Machine Feeders and Offbearers,http://careerwise.minnstate.edu/careers/careerDetail?oc=537063
13,Machinists,http://careerwise.minnstate.edu/careers/careerDetail?oc=514041
13,"Maintenance and Repair Workers, General",http://careerwise.minnstate.edu/careers/careerDetail?oc=499071
13,"Maintenance Workers, Machinery",http://careerwise.minnstate.edu/careers/careerDetail?oc=499043
13,"Meat, Poultry, and Fish Cutters and Trimmers",http://careerwise.minnstate.edu/careers/careerDetail?oc=513022
